49.023,49.023,44.048,44.553,6013432
43.539,48.436,43.539,46.619,8178785
47.76,48.264,45.226,45.735,5945585
45.861,45.861,43.747,44.512,7203287
44.681,44.93,41.854,42.272,6874714
46.536,51.223,46.157,49.696,12417212
49.535,53.966,49.488,52.991,9513232
53.834,53.875,50.21,51.137,7135441
49.913,52.315,49.873,50.71,4206276
50.627,51.513,49.994,50.71,4052509
50.546,51.85,50.035,50.924,4355306
53.161,54.131,52.485,53.666,10485467
53.924,53.966,50.627,51.223,9177398
51.768,53.666,49.724,49.783,8774163
49.954,50.079,48.436,49.745,3386321
48.684,49.067,46.997,47.424,5722039
47.252,47.549,46.111,46.659,4452041
47.252,47.549,45.062,45.563,6349709
45.735,47.424,45.646,46.241,5682635
45.902,46.281,44.634,45.44,4425819
46.874,47.671,45.942,46.577,4018730
46.577,48.94,46.41,47.928,6188975
48.264,52.823,48.264,52.019,8057162
51.899,54.637,51.473,52.823,6533994
52.652,52.652,49.954,51.722,3879927
51.302,51.342,49.109,49.994,3750154
49.873,51.513,36.454,36.454,3763483
34.762,34.762,31.221,32.442,38615993
33.754,33.879,32.233,33.415,14821513
33.118,33.415,30.209,30.209,9680771
31.012,31.47,28.899,29.027,12064490
29.87,30.336,27.257,27.509,10437179
28.185,28.273,26.666,27.846,10190671
27.717,28.48,27.083,27.509,8533582
27.469,27.807,26.666,27.339,6284822
27.083,27.807,26.666,27.083,7151439
26.407,27.676,26.03,27.676,9104659
27.339,27.973,26.745,27.044,5459834
27.421,27.846,26.286,26.832,5892549
26.792,26.792,25.78,26.199,5421318
26.158,26.92,25.989,26.535,4959712
26.368,26.872,26.116,26.328,3310031
26.832,27.548,26.286,27.421,3635936
28.35,29.405,28.012,29.364,5866327
29.532,29.87,28.688,28.688,4755134
28.859,29.364,28.095,29.364,3328693
29.107,31.896,29.107,31.39,10101047
38.983,39.232,37.169,38.058,18844542
39.321,40.839,38.686,40.839,9087774
40.758,40.839,39.869,40.839,5268142
40.42,40.881,40.037,40.839,3458319
40.758,40.97,39.91,40.334,3211813
40.296,40.544,39.193,39.491,2589922
39.36,39.746,38.646,39.571,3930142
39.571,43.203,39.491,42.528,6367484
42.736,43.16,41.096,41.434,3666160
41.596,41.933,40.334,41.177,3687492
40.97,42.32,40.584,41.771,3325435
41.644,42.19,41.347,41.723,2166986
41.644,42.109,40.373,40.502,2368754
40.502,41.933,39.998,41.771,2249648
40.881,41.217,39.91,39.998,2136027
39.826,39.826,37.802,38.309,3156556
37.674,39.071,37.127,37.127,2999087
38.309,38.309,36.155,37.127,3733415
37.547,38.646,37.507,37.634,3782003
37.593,39.697,37.547,38.476,3997842
38.561,38.942,35.439,36.454,5012895
36.155,36.454,35.103,36.37,3388841
36.155,36.37,34.933,35.439,2085512
35.521,35.521,31.728,32.402,3104560
32.442,33.754,32.321,33.754,3650756
33.921,35.06,32.528,32.611,2530965
32.74,33.285,30.458,30.505,3232110
31.179,31.558,29.958,31.052,4150427
31.092,32.699,31.092,32.368,4476631
32.611,33.582,32.274,33.037,3896812
33.159,34.684,33.159,34.132,3187668
34.427,37.465,33.959,35.857,5887512
35.696,39.571,35.439,39.071,5861142
39.113,39.113,36.873,37.21,4237385
37.674,37.761,34.556,35.231,2958348
35.183,35.183,33.832,34.219,2290533
34.846,35.736,32.659,33.455,3274773
32.402,32.611,30.249,30.924,5857590
31.598,31.808,29.236,30.209,4425819
29.364,30.416,28.899,29.958,5378205
30.295,32.868,30.081,31.348,4405225
31.431,31.47,28.77,29.236,3055230
27.38,28.65,26.495,27.594,5974173
28.688,30.336,28.561,29.532,4874239
29.532,32.193,29.49,31.431,4931269
31.431,35.022,30.713,34.468,5335543
34.468,34.597,32.065,32.442,3831778
30.295,30.586,28.52,28.77,5582788
28.77,30.081,28.35,29.702,6759611
30.971,31.896,30.336,30.883,4797203
30.249,31.052,29.532,30.713,2881758
30.795,32.146,30.795,31.261,4146429
31.052,31.935,30.754,31.598,3600827
31.808,32.868,31.646,32.485,3637568
32.146,32.193,30.924,31.598,2518523
31.687,31.687,30.971,31.308,2506968
30.795,31.261,30.754,31.012,2322237
31.012,31.896,29.662,29.958,2528744
30.121,30.121,28.054,29.405,4204051
28.35,28.859,26.535,26.625,5255992
26.453,27.509,25.692,26.535,6333857
27.257,29.069,27.17,28.77,4188942
28.859,29.786,28.52,29.284,2553631
28.986,29.49,27.846,28.095,2939386
29.702,32.065,29.573,31.984,8337445
31.646,31.687,29.573,30.121,4388044
32.82,34.09,31.261,32.82,10703231
32.82,33.078,30.713,32.402,3887332
32.995,34.762,32.868,34.385,1850711
34.385,35.06,33.754,34.09,3174187
34.09,35.609,34.049,34.219,3751338
34.846,36.454,34.468,36.37,4646698
35.777,35.906,34.171,35.231,5258656
35.736,36.918,35.609,35.777,3845112
35.143,35.817,34.09,34.427,3067821
35.609,37.593,35.481,37.169,5798778
37.295,38.436,35.103,35.103,4627439
35.439,37.046,34.684,36.454,3242480
38.058,40.42,37.885,40.123,4673064
39.571,40.037,38.476,38.983,3371062
39.409,39.619,38.476,38.646,2261497
39.91,40.082,39.023,39.279,4339898
39.321,40.247,39.193,39.998,4500184
39.998,40.296,36.79,38.395,6411926
38.395,39.321,38.011,38.476,3606460
38.476,40.42,38.347,38.518,3474169
36.873,36.918,34.132,35.439,4978972
35.439,36.343,33.671,34.684,4263753
34.508,37.634,34.468,36.918,2711398
36.958,37.256,35.777,36.114,1673237
36.155,37.802,36.155,37.761,3972064
37.547,38.058,36.71,37.335,1868483
37.384,38.098,36.196,36.958,2192759
36.37,36.37,33.118,34.344,2396599
33.159,38.14,32.104,37.885,4771281
38.395,40.296,37.335,39.321,4660768
38.646,39.321,36.114,37.169,3472538
36.62,37.634,35.311,35.944,2408899
36.114,37.087,34.973,35.777,2621775
35.439,37.507,35.358,37.335,2549479
37.72,38.942,36.242,38.856,3726892
38.856,39.154,37.593,37.885,2701328
37.97,39.321,37.335,39.279,2756140
39.786,42.656,39.786,41.811,8883193
41.811,45.902,40.758,45.604,7394831
45.563,45.563,43.581,44.257,6554140
44.298,44.298,41.434,42.358,2990792
42.32,43.203,41.514,42.358,3250924
42.528,42.784,39.154,39.154,5599084
38.268,38.732,36.454,37.295,4539886
36.661,37.593,35.568,36.873,3952362
37.465,38.14,36.454,36.735,3233293
37.362,37.362,36.79,36.958,2532004
37.127,37.634,35.979,36.825,2707991
36.049,36.487,35.271,36.316,3698748
36.364,36.951,35.103,35.237,3201147
36.183,36.412,32.402,33.212,3919626
33.347,35.439,33.347,34.406,3436839
34.022,34.494,33.179,33.846,1880334
33.921,36.951,33.921,36.594,4375452
36.6,36.938,35.116,35.439,2589481
35.304,35.77,33.987,34.508,3194187
34.427,34.831,31.969,31.976,4651582
32.571,33.078,32.247,32.402,4558998
33.55,37.127,33.475,36.35,4190724
33.754,34.09,32.841,33.754,5303693
33.212,33.381,29.027,29.702,6726424
28.35,28.52,26.46,27.135,9922244
26.967,27.408,25.989,26.375,7120919
26.381,26.577,23.998,25.855,5731224
25.443,26.158,25.18,25.855,3944216
25.484,26.771,24.902,25.753,3863926
25.92,26.191,24.166,24.303,3741856
24.235,26.328,23.221,25.861,5394503
24.606,27.163,24.599,25.673,3636824
25.68,26.481,25.043,25.686,2154097
26.394,27.893,26.394,27.408,3960659
28.554,28.609,27.408,27.649,2899978
27.656,27.828,26.732,27.002,3007532
26.394,26.646,24.74,25.009,2989014
24.303,24.706,23.625,23.632,3607200
24.03,24.895,23.727,24.692,2807838
23.762,24.768,23.585,23.829,3905106
23.964,24.685,23.309,23.525,3054195
23.221,24.132,22.924,23.458,4393229
23.357,25.347,22.687,24.968,2549038
24.47,24.47,23.153,23.153,4475151
22.291,22.777,19.981,21.33,9195322
21.535,23.613,21.493,23.492,4879720
23.492,26.666,23.492,25.536,5377466
25.058,25.408,24.396,25.024,3090933
24.974,24.996,24.125,24.928,2855539
23.694,23.776,21.938,22.074,4512924
21.602,22.399,20.253,20.253,9264058
20.658,21.485,20.388,20.745,5702039
21.77,21.985,20.452,20.825,3722011
20.32,20.589,18.902,19.915,5386058
19.381,19.846,18.738,18.961,3040711
19.408,21.061,19.381,20.67,3550317
17.55,18.835,16.875,18.766,7804287
18.576,19.075,18.245,18.63,3066784
19.036,20.575,18.807,20.147,3146042
21.095,22.006,20.927,21.384,3529721
20.927,23.289,20.259,22.924,3536683
22.413,22.648,21.817,22.491,2303572
21.77,22.93,21.445,22.498,1911150
23.289,26.245,23.087,25.645,5291251
25.24,27.339,25.24,26.32,4118132
26.314,27.676,25.996,27.272,3780077
26.666,27.002,25.801,27.002,3041158
26.259,26.495,24.639,25.126,2863541
24.974,26.328,24.659,26.212,2471416
25.821,27.656,25.652,25.659,3148264
26.597,27.135,25.821,26.184,1815748
26.597,27.17,26.218,26.335,1790859
25.583,26.632,25.339,26.46,2270240
26.933,27.305,26.467,26.811,1908630
26.495,26.495,25.569,25.955,1760787
25.787,26.394,25.043,25.9,2646517
25.381,26.387,25.246,26.151,2189948
26.259,26.732,25.536,25.934,1696790
25.583,26.96,25.315,26.328,2667549
27.002,27.8,26.368,26.467,2615407
26.528,27.257,26.528,26.792,2182691
26.879,26.886,25.666,26.158,1851300
25.55,26.245,24.974,25.281,2508447
24.612,25.989,23.964,25.989,3389876
25.652,26.666,25.327,26.137,3170039
25.652,26.294,24.099,24.303,9866247
24.303,25.855,24.099,25.652,6689539
26.158,26.865,25.536,26.495,3724376
25.887,25.948,25.315,25.604,3691642
25.604,25.718,24.504,24.504,2910791
24.842,25.989,24.842,25.443,2180319
25.415,25.415,23.991,24.269,2356014
23.019,23.492,22.089,22.188,3759040
22.276,22.951,21.77,22.641,4898532
23.289,23.458,21.71,22.93,2532150
22.951,23.079,22.477,22.615,2339125
22.615,23.186,22.615,23.019,3484985
23.019,23.557,22.628,23.134,2125656
22.615,24.606,22.615,24.192,3103969
23.79,24.099,23.525,23.632,1394144
23.221,23.625,22.386,22.798,3378618
22.291,22.715,21.668,22.477,3047232
22.615,22.904,22.034,22.034,1683462
21.703,21.71,20.486,20.994,3530912
20.265,20.899,19.577,20.561,4240348
20.452,20.973,19.764,20.253,2641327
20.589,20.711,19.577,19.792,3492982
19.792,19.846,18.396,19.187,4902090
19.408,20.015,19.117,19.968,3306773
19.577,20.492,19.414,19.846,3641714
19.88,20.217,19.712,20.015,2454078
19.778,20.217,19.226,19.712,3716818
19.207,20.589,19.207,20.147,3582015
20.253,21.535,20.253,21.391,4462261
21.265,23.019,20.791,21.938,5952841
21.938,22.615,21.616,22.337,2280757
22.413,22.413,21.817,21.952,994905
21.945,22.235,21.297,21.717,2198986
21.535,21.535,19.671,20.355,2358678
20.355,20.69,19.987,20.19,1470730
20.19,20.52,18.954,19.102,3589868
19.138,19.408,17.687,18.14,4595438
19.238,21.265,19.102,20.752,3654751
20.758,21.662,20.128,20.452,2947980
20.355,20.683,19.238,19.508,2362829
19.068,20.21,18.909,19.915,3107080
18.967,19.737,18.967,19.233,1548355
19.333,20.589,19.333,19.549,1994551
19.381,19.833,18.835,19.508,2178247
19.57,19.812,18.596,18.704,2191873
18.63,18.868,18.225,18.531,2626664
18.497,18.794,18.171,18.794,2429787
18.902,19.947,18.664,19.718,2697177
19.678,20.382,19.449,20.32,1959442
19.609,20.217,19.609,19.86,1916922
19.609,20.452,19.192,19.313,2271128
19.915,21.528,19.725,21.434,3724228
21.265,22.074,21.027,21.434,2730656
21.061,21.837,21.008,21.128,1502728
21.135,21.251,20.596,20.805,1809674
20.805,21.465,20.589,20.946,1566282
20.05,20.658,19.522,19.542,3278328
19.542,19.542,18.916,19.333,1712788
19.339,19.442,18.569,19.299,2536296
19.577,19.812,19.036,19.522,1275777
19.577,20.05,19.577,19.941,2312012
19.508,19.698,18.538,18.8,1715606
18.396,18.732,17.957,18.562,2662954
18.429,18.429,17.673,17.854,2283423
17.619,17.793,17.069,17.612,2371566
17.011,18.225,16.403,17.854,8073608
18.126,18.218,17.55,17.807,2685475
17.807,18.084,17.475,17.667,3854739
17.887,18.936,17.753,18.759,2075438
18.923,18.93,18.259,18.335,1455768
18.361,18.766,18.064,18.562,1992625
18.497,18.63,18.3,18.328,2050102
18.157,18.596,17.49,17.585,2110249
17.483,18.058,17.449,17.887,1525393
17.786,18.191,17.281,17.436,1979887
17.111,17.402,16.376,16.606,4364788
16.437,16.572,15.66,16.2,4168648
15.66,16.37,15.601,15.762,2493488
15.189,15.646,15.093,15.56,2910202
14.276,15.175,14.174,14.681,3762744
14.514,15.12,14.174,14.668,2259277
14.535,15.526,13.574,15.357,4335747
14.851,14.858,13.864,14.056,3094039
12.151,13.805,12.151,13.602,4321382
13.838,14.641,13.637,14.174,2945458
14.311,14.311,12.489,13.352,3651790
13.466,13.637,12.489,13.028,3362324
12.866,12.987,12.434,12.987,2677772
13.096,13.448,12.826,13.198,3231074
12.928,13.143,12.638,12.731,2077657
12.826,13.568,12.826,13.55,3592387
13.4,14.5,13.198,14.346,4341822
14.311,15.02,14.216,14.647,3873552
14.514,14.548,13.77,14.243,2883834
14.109,14.844,13.904,14.461,2193206
14.461,14.493,13.805,14.029,1930260
13.87,14.838,13.838,14.811,2164471
14.939,16.444,14.939,16.283,4264790
15.742,16.031,15.459,15.769,3913995
15.81,15.932,15.106,15.681,2690659
15.526,16.187,15.526,16.072,1760935
16.538,16.733,15.594,15.945,2958348
15.425,15.728,15.209,15.323,1473988
15.264,15.863,15.162,15.769,1680498
15.323,16.024,15.258,15.938,1527616
15.938,16.64,15.932,16.099,2015736
16.018,16.37,15.694,16.35,1735307
15.863,16.289,15.051,16.289,2554370
16.134,16.591,16.107,16.43,2039586
16.107,16.114,15.231,15.478,1830115
15.391,15.526,14.886,14.986,2038104
15.12,15.66,14.952,15.032,1827156
14.933,15.526,14.892,15.459,1635164
15.628,15.831,15.398,15.728,1400512
15.831,16.74,15.831,16.524,2901608
16.694,17.207,16.303,17.207,2441489
16.869,17.058,16.565,16.674,1661533
16.606,17.376,16.572,16.707,2850506
16.472,16.836,16.403,16.74,1388366
16.444,16.74,15.938,16.634,2230388
16.337,16.875,16.322,16.843,3150631
16.951,17.349,16.882,17.084,2594072
16.875,17.139,16.344,16.896,2831689
16.134,16.37,15.258,16.289,12239588
16.2,16.707,15.898,16.478,13772242
16.37,16.376,15.932,16.052,14390280
16.114,16.472,15.985,16.423,9048073
16.458,16.945,16.383,16.945,2665624
16.972,17.753,16.903,17.721,7289356
17.687,18.623,17.619,18.225,8812230
17.887,18.396,17.721,18.191,6347632
18.058,18.464,17.592,18.342,4846682
18.562,18.562,18.211,18.408,4983416
18.361,18.697,18.157,18.569,3549572
18.697,19.001,18.383,19.001,3618015
19.068,20.203,18.954,20.203,7197361
20.217,20.245,19.778,20.089,3299960
20.05,20.838,19.853,20.355,6156827
20.217,20.758,19.712,20.217,3875332
20.217,20.395,19.75,19.771,3323808
19.88,20.825,19.86,20.731,5334359
20.05,20.096,19.245,19.253,3634753
18.936,19.57,18.909,19.462,3226923
19.226,19.894,19.102,19.515,5149335
19.556,19.86,19.173,19.456,3192409
18.936,19.637,18.902,19.272,2668142
19.001,19.075,18.51,18.697,4219754
18.616,19.102,18.616,18.868,3955183
19.226,19.307,18.967,19.245,1320517
19.374,19.495,18.967,18.967,2614221
18.909,19.556,18.909,19.468,2023884
19.577,19.705,19.272,19.542,1695904
19.374,19.644,19.207,19.245,2269793
19.245,19.806,19.213,19.744,3198778
19.908,21.061,19.86,20.994,4830236
21.535,22.235,21.365,22.127,7582083
22.061,22.202,21.736,22.04,5642930
22.04,22.202,21.77,22.108,3696675
22.089,22.477,21.391,21.581,3135819
21.581,21.581,21.128,21.413,1834114
21.413,21.535,20.731,20.952,2097955
20.589,20.67,20.3,20.533,3303221
20.533,21.027,20.375,20.554,2755393
20.114,20.114,19.339,19.482,3790743
19.508,19.908,19.32,19.826,2112469
19.456,19.556,19.061,19.226,2887833
19.173,19.238,18.259,18.335,2301939
18.171,19.401,18.171,18.902,3262479
19.233,19.744,19.102,19.435,1540505
19.442,19.778,19.138,19.616,2511412
19.588,20.114,19.482,20.002,3057896
19.846,20.32,19.577,19.744,2329200
19.421,19.915,19.001,19.873,2795838
19.778,20.505,19.685,20.486,2921164
20.32,20.401,19.691,19.987,1627612
19.644,20.05,19.117,19.292,1644642
19.123,19.508,18.218,18.335,4171017
18.497,18.596,17.84,18.211,3930886
18.376,18.389,17.734,17.813,2768286
17.82,17.998,16.761,17.537,4587291
17.213,18.157,17.213,18.051,3039235
17.88,18.177,17.517,17.661,3486463
17.826,18.259,17.826,18.133,3119227
18.157,18.429,17.86,18.429,3288846
18.616,18.678,18.361,18.562,2981011
18.091,18.145,17.55,17.585,2487705
18.902,20.114,18.902,19.482,7444016
19.609,19.981,18.967,19.008,3578902
19.036,19.339,18.773,19.075,2177060
19.238,19.981,19.207,19.577,1985515
19.577,20.175,19.502,20.057,2920572
20.239,21.561,20.147,20.683,6785974
21.602,21.662,20.959,21.027,4075911
21.231,22.477,21.196,22.269,6640653
22.31,23.727,22.14,23.599,6166159
23.458,24.227,23.153,23.557,5098667
23.492,23.797,23.087,23.234,4339305
23.625,23.762,23.296,23.492,2696882
23.66,24.544,23.639,24.362,5400874
24.362,24.968,24.355,24.442,4737504
23.762,24.409,23.727,24.31,4397228
24.166,24.2,23.87,24.092,7402238
24.099,24.269,23.896,24.071,3765858
24.242,25.315,24.132,25.187,4839130
25.187,25.652,24.809,25.016,5756851
25.016,25.24,24.449,24.706,3252997
24.303,24.504,23.153,23.193,5795219
23.221,23.91,23.167,23.843,2452599
23.694,23.883,23.019,23.201,2457043
23.246,23.518,22.477,22.537,2614517
22.681,23.221,22.457,22.628,3956957
22.883,23.005,22.303,22.445,5698783
22.917,23.87,22.75,23.599,3972368
23.578,24.842,23.425,24.659,3824666
24.571,24.619,23.87,24.099,7262988
24.639,24.942,23.364,23.66,4462556
23.776,23.916,22.944,23.047,3168707
23.121,23.451,22.75,22.876,1552946
22.445,23.378,22.209,23.087,2975978
23.005,23.24,21.985,22.14,3110190
22.276,22.552,22.147,22.399,5510201
22.074,22.209,21.602,21.703,5030670
21.749,22.04,21.528,21.837,3375362
21.837,22.14,21.567,21.899,2551559
22.242,22.951,22.147,22.883,9914537
23.121,23.639,22.917,23.606,4572923
23.392,23.458,22.628,23.357,4056803
23.625,23.81,23.505,23.625,3937256
23.329,23.392,22.406,22.784,3077598
22.784,23.153,21.796,21.81,8666164
21.971,22.132,21.001,21.014,4282570
20.858,21.075,20.217,20.892,3644084
20.927,21.061,20.114,20.225,2601330
20.082,20.575,19.839,20.015,4261232
20.147,20.623,19.908,20.286,2877907
20.253,20.825,19.577,20.547,3653420
20.388,20.395,19.577,19.644,4196944
19.577,19.63,19.138,19.245,3711344
19.089,19.698,18.794,18.8,2635402
19.173,19.238,18.738,18.773,3763043
19.442,20.658,19.408,20.278,3529721
20.082,20.305,19.346,19.401,5296732
19.408,19.536,18.51,18.868,3981547
18.868,19.549,18.697,19.213,2410381
20.452,21.095,20.114,20.959,4560777
20.253,20.69,20.063,20.082,3608677
20.082,20.114,19.744,19.981,3569422
20.05,20.278,19.238,20.259,5461162
19.981,20.075,19.718,19.846,2743398
19.921,20.245,19.082,19.264,2649033
19.264,19.542,18.704,18.974,3959177
18.974,19.102,18.477,18.787,3150043
18.787,18.868,18.328,18.429,2797616
18.464,18.828,18.164,18.321,1967885
18.177,18.294,18.024,18.024,1816487
17.957,18.024,17.18,17.64,4385078
17.64,18.105,17.55,17.8,3167669
17.88,17.922,17.052,17.234,1974997
17.234,17.376,16.85,17.207,2976123
17.111,17.241,16.538,16.945,3077007
16.572,17.468,16.37,16.627,2343567
16.037,16.295,15.878,15.998,3552092
15.998,17.032,15.742,16.694,3874296
16.712,17.55,16.712,17.052,7395277
17.052,17.349,16.337,16.653,3604682
16.74,16.795,16.141,16.2,4200795
15.694,16.148,15.526,15.863,3199816
16.168,17.261,16.099,17.018,4617955
17.077,17.531,16.727,17.058,3568089
16.686,16.862,16.099,16.403,4196498
16.337,16.707,16.058,16.2,4074583
16.2,16.329,15.884,16.174,4442853
16.2,16.7,15.884,16.31,4615288
16.674,16.802,15.878,15.898,2906204
15.533,15.797,15.12,15.66,3482023
15.687,16.538,15.66,16.355,2097512
16.187,16.505,15.898,15.964,3384842
15.831,16.141,15.405,15.613,2777617
15.425,15.62,14.521,14.817,4301235
14.681,15.586,14.528,15.526,5005490
15.526,16.37,15.492,16.168,2594222
16.2,16.242,15.231,15.526,4029397
15.459,16.031,15.189,15.288,2837613
15.56,15.728,14.9,14.912,2571408
14.851,16.194,14.579,15.898,4009401
16.031,16.403,15.608,16.114,4681955
15.878,16.099,15.078,15.911,3039381
15.432,16.518,15.323,15.721,4045246
15.891,16.268,14.872,15.338,3808819
15.323,15.628,14.607,14.668,3267071
14.5,14.654,13.757,14.009,4916159
13.805,14.109,13.299,13.493,4805057
13.535,13.785,13.114,13.325,4366117
13.163,13.224,12.197,12.784,6701835
12.588,12.684,10.801,11.334,6684504
11.509,11.873,11.415,11.685,3688230
11.845,12.368,11.845,12.368,3180853
12.368,12.745,11.879,12.509,5033045
12.588,12.758,12.051,12.745,2425634
12.503,12.745,11.879,11.989,4116058
11.678,11.773,10.97,11.367,2785469
11.475,11.509,10.416,10.585,2024919
10.751,11.309,10.751,10.982,2104469
11.461,11.528,10.766,11.389,2379269
11.475,11.678,10.773,11.611,3132706
11.226,11.502,11.057,11.288,2388456
11.003,11.261,10.801,11.11,1671313
11.11,11.288,10.705,10.725,3417731
10.794,11.309,10.471,10.773,5069930
10.705,11.913,10.665,11.773,4445669
10.97,11.747,10.632,10.937,11374603
11.037,11.646,10.842,11.509,3887773
11.447,11.611,11.144,11.489,3644532
11.381,11.389,10.814,10.814,2696292
10.814,11.063,10.814,10.937,2364457
10.944,11.003,10.124,10.335,4919865
10.246,10.301,9.997,10.025,4886680
9.688,9.815,9.586,9.586,8819346
9.3819,9.3895,8.9975,9.0664,5741447
8.9975,9.0045,8.6139,8.6744,7427424
8.8018,9.215,8.7756,9.1127,4915716
8.9782,9.2693,8.8429,9.2624,7490084
9.4848,9.688,9.3749,9.553,5635824
